Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Length_customer_yrs,Dependents,Total_Spent,Tot_Num_Purchases,Spent per purchase,Total_Accepted_Camp
1954,PhD,Divorced,57333.0,0,1,55,56.62,0.84,23.89,4.57,3.49,10.59,11,8,5,9,6,0,0,0,0,0,1,0,SP,68,9.77,1,1662,22.0,75.55,0
1994,Graduation,Couple,80685.0,0,0,55,24.0,4.48,60.16,3.39,2.59,5.38,1,6,4,10,2,0,0,0,0,0,0,0,SP,28,9.86,0,1004,20.0,50.2,0
1965,Graduation,Couple,52117.0,0,1,55,40.14,3.58,38.35,10.75,0.0,7.17,2,5,2,4,7,0,0,0,0,0,0,0,SP,57,9.87,1,279,11.0,25.36,0
1972,PhD,Couple,62220.0,0,1,55,65.17,0.98,30.59,1.31,0.98,0.98,5,7,6,5,6,0,0,0,0,0,1,0,GER,50,9.89,1,1226,18.0,68.11,0
1946,PhD,Couple,64014.0,2,1,56,91.44,0.0,6.76,0.0,0.0,1.8,7,8,2,5,7,0,0,0,1,0,0,0,CA,76,8.06,3,444,15.0,29.6,1
1946,PhD,Couple,64014.0,2,1,56,91.44,0.0,6.76,0.0,0.0,1.8,7,8,2,5,7,0,0,0,1,0,0,0,SA,76,8.06,3,444,15.0,29.6,1
1955,Master,Divorced,46390.0,0,1,56,42.79,6.31,28.83,0.9,4.05,17.12,1,4,2,3,7,0,0,0,0,0,0,0,US,67,8.16,1,222,9.0,24.67,0
1979,Graduation,Couple,75507.0,0,0,56,49.24,6.46,25.97,7.22,5.56,5.56,1,8,6,6,3,0,0,0,0,0,0,0,GER,43,8.16,0,1440,20.0,72.0,0
1979,Graduation,Couple,75507.0,0,0,56,49.24,6.46,25.97,7.22,5.56,5.56,1,8,6,6,3,0,0,0,0,0,0,0,AUS,43,8.16,0,1440,20.0,72.0,0
1951,Master,Couple,59412.0,0,0,56,22.17,16.5,40.64,7.39,10.59,2.71,1,4,2,8,3,0,0,0,0,0,0,0,SP,71,8.2,0,406,14.0,29.0,0
1968,PhD,Divorced,50616.0,0,1,56,85.91,0.0,10.74,0.0,0.67,2.68,2,4,0,4,7,0,0,0,0,0,0,0,SP,54,8.2,1,149,8.0,18.62,0
1969,Master,Couple,35924.0,1,1,56,23.53,0.0,41.18,5.88,8.82,20.59,1,1,0,3,5,0,0,0,0,0,0,0,SA,53,8.27,2,34,4.0,8.5,0
1982,2n Cycle,Couple,57937.0,0,1,56,38.21,6.15,21.08,8.05,7.03,19.47,3,4,4,9,3,0,0,0,0,0,0,0,SA,40,8.37,1,683,17.0,40.18,0
1984,PhD,Couple,73356.0,0,0,56,69.44,0.93,21.3,0.0,0.93,7.41,1,5,11,5,2,1,0,1,1,0,1,0,SP,38,8.4,0,1512,21.0,72.0,3
1974,Master,Couple,21255.0,1,0,56,47.54,0.0,40.98,3.28,3.28,4.92,4,2,1,4,4,0,0,0,0,0,0,0,SP,48,8.44,1,61,7.0,8.71,0
1974,Master,Couple,58494.0,0,1,56,75.25,1.77,17.17,1.01,0.0,4.8,2,6,2,6,6,0,0,0,0,0,0,0,SA,48,8.55,1,396,14.0,28.29,0
1969,Graduation,Couple,72460.0,0,0,56,36.01,0.96,51.58,7.64,2.87,0.96,1,3,5,7,1,0,0,0,0,0,0,0,SA,53,8.63,0,1047,15.0,69.8,0
1991,PhD,Couple,68682.0,0,0,56,57.51,0.0,31.6,6.2,1.88,2.82,1,4,9,10,2,0,0,0,0,0,0,0,SP,31,8.73,0,1598,23.0,69.48,0
1981,Master,Couple,36959.0,1,0,56,40.32,9.68,40.32,9.68,0.0,0.0,2,2,0,3,8,0,0,0,0,0,0,0,SP,41,8.75,1,62,5.0,12.4,0
1971,PhD,Couple,46463.0,1,1,56,69.36,0.85,17.02,3.4,4.68,4.68,7,3,1,6,6,0,0,0,0,0,0,0,SP,51,8.87,2,235,10.0,23.5,0
1979,Graduation,Single,61825.0,0,1,56,38.21,11.79,23.58,12.97,7.08,6.37,1,4,2,8,4,0,0,0,0,0,0,0,SP,43,8.9,1,424,14.0,30.29,0
1989,Graduation,Couple,28691.0,1,0,56,14.71,11.76,38.24,23.53,0.0,11.76,1,1,0,3,8,0,0,0,0,0,0,0,SP,33,8.99,1,34,4.0,8.5,0
1976,Graduation,Couple,54058.0,0,1,56,29.91,2.72,38.07,4.83,16.31,8.16,2,4,6,8,3,0,0,0,0,0,0,0,SP,46,9.07,1,662,18.0,36.78,0
1975,Graduation,Single,84196.0,0,1,56,17.38,5.09,40.99,18.67,2.51,15.36,1,8,4,7,3,0,0,0,0,0,0,0,SP,47,9.08,1,1237,19.0,65.11,0
1963,Master,Couple,38620.0,0,0,56,35.22,5.35,13.84,10.69,6.92,27.99,1,2,5,3,3,0,0,0,0,0,0,0,AUS,59,9.14,0,318,10.0,31.8,0
1963,Master,Couple,38620.0,0,0,56,35.22,5.35,13.84,10.69,6.92,27.99,1,2,5,3,3,0,0,0,0,0,0,0,GER,59,9.14,0,318,10.0,31.8,0
1973,Graduation,Single,3502.0,1,0,56,40.0,20.0,20.0,0.0,0.0,20.0,0,0,0,0,14,0,0,0,0,0,0,0,IND,49,9.22,1,5,4.0,1.25,0
1957,Graduation,Couple,47743.0,0,1,56,72.0,0.73,15.64,0.0,4.36,7.27,3,4,1,6,6,0,1,0,0,0,0,0,SP,65,9.28,1,275,11.0,25.0,1
1949,PhD,Couple,80360.0,0,0,56,66.92,3.85,20.35,5.02,1.93,1.93,2,4,4,5,2,0,1,1,1,0,0,0,SP,73,9.33,0,2231,13.0,171.62,3
1971,Graduation,Couple,66303.0,0,1,56,84.76,0.93,7.47,1.24,0.93,4.67,4,3,4,11,8,0,1,0,0,0,0,0,SP,51,9.34,1,1286,18.0,71.44,1
1969,Graduation,Couple,52413.0,0,2,56,32.42,11.65,29.78,8.24,10.77,7.14,4,6,4,12,6,0,0,0,0,0,0,0,CA,53,9.41,2,910,22.0,41.36,0
1956,Graduation,Single,60714.0,0,0,56,22.57,16.93,23.41,10.55,9.61,16.93,2,7,4,10,5,0,0,0,0,0,1,0,SA,66,9.45,0,957,21.0,45.57,0
1984,Master,Single,31385.0,1,0,56,11.11,7.41,44.44,0.0,3.7,33.33,1,1,0,2,8,1,0,0,0,0,1,0,SP,38,9.57,1,27,3.0,9.0,1
1995,2n Cycle,Single,83257.0,0,0,56,39.27,1.98,43.22,2.78,7.84,4.91,1,5,10,12,6,1,0,1,0,0,1,1,SP,27,9.78,0,1365,27.0,50.56,2
1975,PhD,Couple,80427.0,0,1,56,62.62,3.87,24.47,3.76,3.87,1.42,1,11,8,8,5,0,0,0,0,0,0,0,IND,47,9.8,1,1835,27.0,67.96,0
1949,Graduation,Couple,38823.0,0,1,56,61.4,0.0,9.65,1.75,7.02,20.18,1,2,1,3,6,0,0,0,0,0,0,0,SP,73,9.84,1,114,6.0,19.0,0
1977,Graduation,Couple,42014.0,1,0,56,55.96,3.44,24.77,0.92,3.44,11.47,6,7,1,6,8,0,0,0,0,0,1,0,CA,45,9.87,1,436,14.0,31.14,0
1977,Graduation,Couple,42014.0,1,0,56,55.96,3.44,24.77,0.92,3.44,11.47,6,7,1,6,8,0,0,0,0,0,1,0,SA,45,9.87,1,436,14.0,31.14,0
1948,PhD,Couple,76140.0,0,0,57,43.47,4.9,48.44,1.26,0.0,1.93,1,5,9,6,2,0,0,0,0,0,0,0,SP,74,8.13,0,1348,20.0,67.4,0
1964,2n Cycle,Divorced,41713.0,1,1,57,44.25,4.6,25.29,5.75,5.75,14.37,5,3,1,4,6,0,0,0,0,0,0,0,CA,58,8.17,2,174,8.0,21.75,0
1954,PhD,Couple,62670.0,0,1,57,65.33,3.64,11.15,9.7,5.58,4.61,1,5,3,13,3,0,0,0,0,0,0,0,SA,68,8.41,1,825,21.0,39.29,0
1972,2n Cycle,Couple,70932.0,0,1,57,22.0,21.23,11.0,5.06,20.35,20.35,2,6,2,12,3,0,0,0,0,0,0,0,SP,50,8.45,1,909,20.0,45.45,0
1951,PhD,Couple,78939.0,0,0,57,52.69,7.63,16.12,9.95,0.0,13.6,1,8,5,6,3,0,0,0,0,0,0,0,GER,71,8.55,0,1507,19.0,79.32,0
1960,Graduation,Couple,44512.0,1,1,57,71.88,3.12,18.75,0.0,0.0,6.25,2,1,0,3,4,0,0,0,0,0,0,0,SA,62,8.84,2,32,4.0,8.0,0
1968,Graduation,Couple,63967.0,0,1,57,43.88,9.52,15.99,8.28,3.97,18.37,3,4,4,12,2,0,0,0,0,0,0,0,SP,54,8.89,1,882,20.0,44.1,0
1948,Graduation,Single,90842.0,0,0,57,54.35,4.92,8.29,12.78,13.13,6.53,1,4,9,13,1,0,0,0,0,0,0,0,SP,74,8.92,0,1424,26.0,54.77,0
1947,PhD,Widow,25358.0,0,1,57,59.38,0.0,15.62,0.0,0.0,25.0,2,1,0,3,6,0,0,0,0,0,0,0,SA,75,8.94,1,32,4.0,8.0,0
1982,Graduation,Single,51411.0,1,0,57,23.91,6.52,47.83,4.35,4.35,13.04,2,2,0,3,6,0,0,0,0,0,0,0,AUS,40,9.04,1,46,5.0,9.2,0
1982,Graduation,Single,28567.0,1,0,57,23.91,6.52,47.83,4.35,4.35,13.04,2,2,0,3,6,0,0,0,0,0,0,0,SP,40,9.04,1,46,5.0,9.2,0
1978,Graduation,Couple,66373.0,1,1,57,54.13,1.49,20.46,1.98,3.96,17.99,7,4,2,10,3,0,0,0,0,0,0,0,AUS,44,9.05,2,606,16.0,37.88,0
1952,Graduation,Couple,83844.0,0,0,57,57.24,1.97,21.92,4.76,1.97,12.13,1,4,4,11,1,0,0,1,0,0,0,0,GER,70,9.14,0,1574,19.0,82.84,1
1952,Graduation,Couple,83844.0,0,0,57,57.24,1.97,21.92,4.76,1.97,12.13,1,4,4,11,1,0,0,1,0,0,0,0,SP,70,9.14,0,1574,19.0,82.84,1
1952,Graduation,Couple,83844.0,0,0,57,57.24,1.97,21.92,4.76,1.97,12.13,1,4,4,11,1,0,0,1,0,0,0,0,CA,70,9.14,0,1574,19.0,82.84,1
1968,PhD,Divorced,83664.0,1,1,57,73.83,1.79,12.87,2.39,1.79,7.33,3,2,2,12,5,0,0,0,0,0,0,0,SP,54,9.15,2,1173,16.0,73.31,0
1951,Master,Couple,27450.0,0,0,57,25.87,8.39,16.08,5.59,7.69,36.36,1,2,1,3,7,0,0,0,0,0,0,0,SP,71,9.21,0,143,6.0,23.83,0
1978,PhD,Single,54880.0,1,0,57,38.74,10.69,17.23,12.83,5.66,14.84,2,6,2,11,5,0,0,0,0,0,0,0,SP,44,9.33,1,795,19.0,41.84,0
1965,PhD,Couple,71322.0,0,1,57,57.7,3.3,17.32,5.29,0.77,15.63,2,8,5,13,4,0,0,0,0,0,0,0,SP,57,9.37,1,1305,26.0,50.19,0
1976,PhD,Single,60000.0,0,1,57,82.07,0.0,16.99,0.0,0.0,0.94,5,11,3,5,6,0,0,0,0,0,0,0,SP,46,9.52,1,1277,19.0,67.21,0
1969,Master,Couple,65176.0,0,1,57,62.7,1.83,11.95,14.37,4.57,4.57,4,9,6,6,6,0,0,0,0,0,0,0,SA,53,9.67,1,1531,21.0,72.9,0
1952,PhD,Couple,61010.0,0,1,57,86.97,0.0,5.58,0.0,0.0,7.44,2,8,5,11,5,0,0,0,0,0,0,0,CA,70,9.73,1,1021,24.0,42.54,0
1981,Graduation,Couple,31089.0,1,0,57,39.24,3.8,39.24,2.53,10.13,5.06,3,3,0,4,8,0,0,0,0,0,0,0,SP,41,9.87,1,79,7.0,11.29,0
1988,Graduation,Single,20518.0,1,0,58,16.0,4.0,24.0,16.0,4.0,36.0,1,1,1,2,5,0,0,0,0,0,0,0,SP,34,8.12,1,25,4.0,6.25,0
1948,PhD,Couple,34469.0,1,1,58,30.65,9.68,32.26,0.0,8.06,19.35,3,1,1,4,4,0,0,0,0,0,0,0,SA,74,8.16,2,62,6.0,10.33,0
1952,Graduation,Couple,28332.0,0,0,58,21.54,15.38,20.0,6.15,23.08,13.85,1,2,1,4,2,0,0,0,0,0,0,0,GER,70,8.17,0,65,7.0,9.29,0
1965,Graduation,Couple,33456.0,1,1,58,19.44,8.33,27.78,22.22,2.78,19.44,2,1,0,3,7,0,0,0,0,0,0,0,IND,57,8.19,2,36,4.0,9.0,0
1968,PhD,Couple,38443.0,1,1,58,84.21,0.0,13.16,0.0,0.0,2.63,2,1,0,3,7,0,0,0,0,0,0,0,SP,54,8.42,2,38,4.0,9.5,0
1973,Graduation,Single,65333.0,0,1,58,81.95,0.88,11.53,0.0,1.88,3.76,7,9,4,8,6,0,1,1,0,0,0,0,CA,49,8.45,1,798,21.0,38.0,2
1952,Graduation,Divorced,82623.0,0,0,58,21.7,3.62,21.7,18.3,16.28,18.4,1,2,9,4,1,0,0,0,0,0,0,0,SP,70,8.64,0,940,15.0,62.67,0
1971,Graduation,Couple,73691.0,0,1,58,59.97,1.78,21.2,7.21,3.65,6.19,2,6,2,8,2,1,0,0,0,0,0,0,SP,51,8.65,1,1179,16.0,73.69,1
1947,Graduation,Couple,74485.0,0,0,58,28.78,8.59,47.0,9.98,2.83,2.83,1,6,7,12,3,0,0,0,0,0,0,0,SP,75,8.85,0,1734,25.0,69.36,0
1955,Graduation,Couple,65748.0,0,1,58,31.56,13.39,17.06,17.43,14.31,6.24,2,2,4,10,1,0,0,0,0,0,0,1,SP,67,9.21,1,545,16.0,34.06,0
1982,Basic,Single,24367.0,1,0,58,8.33,16.67,8.33,0.0,45.83,20.83,1,1,0,2,9,0,0,0,0,0,0,0,SP,40,9.28,1,24,3.0,8.0,0
1971,Graduation,Single,91700.0,0,0,58,29.27,8.74,48.83,6.35,5.84,0.97,1,8,6,5,3,0,0,0,0,0,1,0,SP,51,9.45,0,1968,19.0,103.58,0
1993,Graduation,Single,79244.0,0,0,58,38.73,8.39,10.28,17.43,5.02,20.15,1,4,10,7,1,0,0,1,1,0,1,0,AUS,29,9.53,0,1216,21.0,57.9,2
1957,PhD,Couple,82017.0,0,0,58,25.24,3.16,61.18,4.12,3.16,3.16,1,5,4,7,2,0,1,1,1,0,1,0,CA,65,9.65,0,729,16.0,45.56,3
1957,Graduation,Single,58138.0,0,0,58,39.27,5.44,33.77,10.64,5.44,5.44,3,8,10,4,7,0,0,0,0,0,1,0,US,65,9.82,0,1617,22.0,73.5,0
1953,Master,Couple,59354.0,0,2,59,64.27,4.58,16.99,8.5,2.83,2.83,1,4,4,7,3,0,0,0,0,0,0,0,CA,69,8.19,2,459,15.0,30.6,0
1955,PhD,Couple,58482.0,0,1,59,78.8,0.96,15.73,2.6,0.96,0.96,2,7,4,9,6,0,1,0,0,0,0,0,CA,67,8.3,1,731,20.0,36.55,1
1976,Graduation,Couple,29478.0,1,0,59,40.0,0.0,35.0,15.0,5.0,5.0,1,1,0,3,6,0,0,0,0,0,0,0,SP,46,8.45,1,20,4.0,5.0,0
1972,Graduation,Couple,64474.0,0,1,59,46.29,4.25,20.9,6.8,10.45,11.3,2,8,2,10,5,0,0,0,0,0,0,0,SP,50,8.69,1,823,20.0,41.15,0
1975,Master,Single,31160.0,1,0,59,25.0,4.69,39.06,9.38,1.56,20.31,2,2,0,3,8,0,0,0,0,0,0,0,SA,47,8.79,1,64,5.0,12.8,0
1972,Graduation,Couple,40321.0,1,1,59,43.14,3.92,20.59,5.88,0.0,26.47,2,3,0,3,7,0,0,0,0,0,0,0,SP,50,8.92,2,102,6.0,17.0,0
1971,Graduation,Single,55239.0,0,1,59,47.63,2.18,30.55,2.95,3.08,13.61,3,7,5,11,5,0,0,0,0,0,0,0,SA,51,8.96,1,779,23.0,33.87,0
1943,PhD,Widow,57513.0,0,0,59,69.34,3.77,17.26,4.91,1.89,2.83,2,9,3,13,6,0,0,0,0,0,0,0,SP,79,8.99,0,1060,25.0,42.4,0
1979,Graduation,Couple,85693.0,0,1,59,33.02,14.71,15.65,15.83,11.29,9.5,2,9,5,11,5,0,0,0,0,0,0,0,CA,43,9.2,1,1169,25.0,46.76,0
1977,Graduation,Couple,71855.0,0,1,59,48.03,2.72,36.99,0.0,9.82,2.45,4,5,5,11,3,0,0,0,0,0,0,0,SA,45,9.45,1,1141,21.0,54.33,0
1976,Basic,Couple,7500.0,0,0,59,9.84,26.23,18.03,18.03,1.64,26.23,1,2,0,3,8,0,0,0,0,0,0,0,US,46,9.63,0,61,5.0,12.2,0
1971,PhD,Couple,71969.0,0,1,59,92.08,0.0,7.0,0.0,0.0,0.92,3,3,4,9,8,0,1,0,0,0,0,0,IND,51,9.71,1,1086,16.0,67.88,1
1977,PhD,Couple,28973.0,0,0,59,76.58,0.0,17.1,1.12,0.74,4.46,2,5,1,5,8,0,0,0,0,0,0,0,SP,45,9.72,0,269,11.0,24.45,0
1951,Graduation,Single,80872.0,0,0,60,36.15,5.39,42.44,7.04,0.9,8.08,1,4,4,10,1,0,0,0,0,0,0,0,SP,71,8.14,0,1336,18.0,74.22,0
1956,PhD,Couple,84117.0,0,0,60,39.02,4.85,47.83,3.77,2.87,1.66,1,7,10,6,2,0,0,1,0,0,0,0,CA,66,8.14,0,1566,23.0,68.09,1
1958,2n Cycle,Single,38741.0,1,1,60,11.48,16.39,27.87,13.11,9.84,21.31,2,2,0,3,7,0,0,0,0,0,0,0,GER,64,8.25,2,61,5.0,12.2,0
1973,Master,Couple,38961.0,1,0,60,27.14,10.0,27.14,0.0,1.43,34.29,1,2,1,2,7,0,0,0,0,0,0,0,SP,49,8.5,1,70,5.0,14.0,0
1968,Graduation,Single,75922.0,0,0,60,20.46,10.66,42.7,17.3,1.78,7.1,1,4,4,9,1,0,0,0,0,0,0,0,SA,54,8.56,0,1295,17.0,76.18,0
1965,Master,Couple,56962.0,2,1,60,71.05,0.73,18.73,2.43,0.73,6.33,7,6,3,5,7,0,0,0,0,0,0,0,AUS,57,8.72,3,411,14.0,29.36,0
1965,Master,Couple,56962.0,2,1,60,71.05,0.73,18.73,2.43,0.73,6.33,7,6,3,5,7,0,0,0,0,0,0,0,SA,57,8.72,3,411,14.0,29.36,0
1949,Graduation,Widow,70165.0,0,0,60,17.39,0.0,27.32,21.49,20.63,13.17,1,3,7,11,1,0,0,0,0,0,0,0,SP,73,8.77,0,926,21.0,44.1,0
1973,Graduation,Couple,65308.0,0,0,60,58.88,0.0,21.8,9.91,6.61,2.81,1,7,8,12,4,0,0,1,1,0,0,0,US,49,8.8,0,1211,27.0,44.85,2
1951,Master,Couple,29298.0,1,1,60,54.55,0.0,18.18,18.18,0.0,9.09,1,1,0,2,5,0,0,0,0,0,0,0,SP,71,8.81,2,11,3.0,3.67,0
1967,PhD,Couple,63246.0,0,2,60,76.81,3.89,11.79,3.76,2.85,0.91,1,6,3,12,4,0,0,0,0,0,0,0,SP,55,8.86,2,772,21.0,36.76,0
1952,Graduation,Couple,33402.0,1,1,60,37.14,2.86,27.14,14.29,7.14,11.43,3,2,1,3,8,0,0,0,0,0,0,0,GER,70,8.95,2,70,6.0,11.67,0
1990,Graduation,Single,96843.0,0,0,60,29.02,4.6,61.59,2.59,1.1,1.1,1,6,11,10,2,0,0,1,0,0,1,0,SP,32,9.19,0,1544,27.0,57.19,1
1986,PhD,Couple,82333.0,0,0,60,71.95,0.0,19.7,2.52,4.88,0.93,1,4,3,10,2,0,0,1,0,0,1,0,GER,36,9.25,0,1822,17.0,107.18,1
1949,Graduation,Widow,72643.0,0,0,60,36.81,5.6,38.7,8.61,6.58,3.71,1,3,10,7,2,0,0,0,1,0,1,0,SP,73,9.34,0,1429,20.0,71.45,1
1982,PhD,Couple,32313.0,1,0,60,54.09,2.52,35.22,1.26,2.52,4.4,3,4,0,4,9,0,0,0,0,0,0,0,SP,40,9.38,1,159,8.0,19.88,0
1956,Master,Single,55284.0,0,1,60,71.6,0.92,18.32,0.0,0.92,8.25,3,7,5,8,5,0,0,0,0,0,0,0,IND,66,9.52,1,764,20.0,38.2,0
1979,Graduation,Divorced,15287.0,1,0,60,3.23,6.45,25.81,12.9,9.68,41.94,2,1,1,2,7,1,0,0,0,0,1,0,SA,43,9.72,1,31,4.0,7.75,1
1979,Graduation,Divorced,15287.0,1,0,60,3.23,6.45,25.81,12.9,9.68,41.94,2,1,1,2,7,1,0,0,0,0,1,0,SP,43,9.72,1,31,4.0,7.75,1
1987,PhD,Couple,51563.0,0,0,60,93.28,0.0,3.84,0.0,0.0,2.88,1,4,4,10,8,0,1,1,0,0,0,0,SA,35,9.75,0,1250,18.0,69.44,2
1976,Master,Couple,81929.0,1,0,60,72.38,2.68,13.54,2.39,0.0,9.01,2,4,4,10,6,1,0,1,0,0,1,0,AUS,46,9.75,1,2053,18.0,114.06,2
1953,PhD,Couple,53593.0,1,1,60,72.71,0.83,16.25,1.25,0.0,8.96,8,7,2,6,8,0,0,0,0,0,0,0,AUS,69,9.9,2,480,15.0,32.0,0
1973,Master,Couple,60432.0,0,1,61,91.02,0.75,3.74,1.0,0.75,2.74,5,7,2,5,6,0,0,0,0,0,0,0,SA,49,8.31,1,401,14.0,28.64,0
1957,Master,Couple,66726.0,1,1,61,79.68,1.6,7.99,0.0,0.0,10.73,3,8,2,4,7,0,1,0,0,0,0,0,SP,65,8.47,2,438,14.0,31.29,1
1959,Graduation,Single,62450.0,0,1,61,51.76,4.72,26.83,6.23,6.63,3.82,2,5,5,4,3,0,1,0,0,0,0,0,IND,63,8.48,1,995,14.0,71.07,1
1975,2n Cycle,Single,49514.0,1,0,61,23.85,10.57,21.14,15.72,3.52,25.2,2,6,1,4,7,0,0,0,0,0,0,0,IND,47,8.54,1,369,11.0,33.55,0
1972,PhD,Couple,43269.0,1,0,61,52.63,5.26,36.84,0.0,0.0,5.26,1,1,0,2,8,0,0,0,0,0,0,0,GER,50,8.79,1,19,3.0,6.33,0
1959,PhD,Couple,33762.0,2,1,61,50.0,0.94,32.08,1.89,0.0,15.09,3,2,2,2,8,0,0,0,0,0,0,0,CA,63,8.98,3,106,6.0,17.67,0
1966,Graduation,Couple,60894.0,0,1,61,72.84,0.84,18.63,1.2,0.0,6.49,5,10,3,8,7,0,0,0,0,0,0,0,SP,56,9.01,1,832,21.0,39.62,0
1959,Graduation,Couple,87771.0,0,1,61,76.24,1.94,14.67,2.55,2.91,1.69,1,5,10,4,6,0,1,1,1,1,1,0,SP,63,9.11,1,1957,19.0,103.0,4
1959,Graduation,Couple,87771.0,0,1,61,76.24,1.94,14.67,2.55,2.91,1.69,1,5,10,4,6,0,1,1,1,1,1,0,CA,63,9.11,1,1957,19.0,103.0,4
1955,Graduation,Couple,50737.0,0,1,61,78.79,0.0,11.11,0.0,0.0,10.1,1,2,0,4,6,0,1,0,0,0,0,0,SP,67,9.14,1,99,6.0,16.5,1
1956,Graduation,Divorced,26150.0,2,1,61,17.86,3.57,46.43,10.71,17.86,3.57,1,1,0,3,7,0,0,0,0,0,0,0,SP,66,9.31,3,28,4.0,7.0,0
1951,Graduation,Couple,57304.0,0,1,61,34.7,7.8,32.07,13.45,1.66,10.33,2,7,6,10,5,0,0,0,0,0,0,0,SP,71,9.31,1,1026,23.0,44.61,0
1951,Graduation,Couple,71107.0,0,1,61,40.17,0.75,16.35,14.92,13.11,14.69,2,7,6,13,4,0,0,0,0,0,0,0,SP,71,9.37,1,1327,26.0,51.04,0
1975,Master,Couple,53253.0,1,1,61,49.54,2.06,13.07,4.59,2.06,28.67,7,4,3,5,5,0,0,0,0,0,0,0,CA,47,9.38,2,436,12.0,36.33,0
1958,Graduation,Couple,81320.0,0,0,61,19.72,3.56,53.12,6.36,11.1,6.14,1,4,3,10,2,0,0,0,0,0,0,0,SA,64,9.4,0,928,17.0,54.59,0
1992,2n Cycle,Couple,87000.0,0,0,61,20.4,2.6,63.16,6.97,1.77,5.1,1,4,6,7,2,0,0,0,0,0,0,0,AUS,30,9.54,0,961,17.0,56.53,0
1974,Graduation,Couple,40049.0,0,1,61,31.38,22.41,17.93,3.45,15.17,9.66,3,3,2,6,5,0,0,0,0,0,0,0,IND,48,9.59,1,290,11.0,26.36,0
1970,Graduation,Couple,63684.0,0,1,61,39.28,5.46,29.23,14.21,6.35,5.46,3,8,4,8,5,0,0,0,0,0,0,0,SP,52,9.59,1,1464,20.0,73.2,0
1970,Graduation,Couple,69016.0,0,1,61,47.36,3.46,23.68,8.02,6.98,10.5,4,8,9,13,5,0,0,0,0,0,0,0,SP,52,9.61,1,1533,30.0,51.1,0
1979,Graduation,Couple,7500.0,0,1,61,27.78,11.11,16.67,16.67,0.0,27.78,1,1,0,2,8,0,0,0,0,0,0,0,SP,43,9.84,1,18,3.0,6.0,0
1957,Graduation,Couple,73803.0,0,1,61,54.52,5.24,23.76,3.4,1.7,11.39,2,9,5,6,6,1,0,0,0,0,1,0,CA,65,9.92,1,1528,20.0,76.4,1
1973,2n Cycle,Couple,46094.0,1,1,62,27.27,4.55,45.45,6.82,4.55,11.36,1,1,0,3,7,0,0,0,0,0,0,0,SP,49,8.06,2,44,4.0,11.0,0
1973,PhD,Couple,85844.0,0,0,62,47.91,0.97,43.05,1.28,4.85,1.94,1,6,6,7,2,0,0,1,0,0,0,0,SP,49,8.09,0,1958,19.0,103.05,1
1955,Master,Couple,38452.0,1,1,62,77.78,0.0,19.44,0.0,0.0,2.78,3,3,0,3,7,0,0,0,0,0,0,0,SP,67,8.25,2,72,6.0,12.0,0
1955,Graduation,Couple,80395.0,0,0,62,32.25,1.81,51.16,5.8,5.51,3.48,1,6,5,12,2,0,0,0,1,0,0,0,AUS,67,8.6,0,1380,23.0,60.0,1
1988,Graduation,Couple,87679.0,0,0,62,49.88,6.81,32.29,3.84,5.86,1.31,1,7,11,10,4,1,0,1,1,0,1,0,CA,34,8.93,0,2524,28.0,90.14,3
1949,Master,Divorced,35416.0,0,0,62,63.59,0.77,20.77,1.03,0.77,13.08,3,7,1,5,8,0,0,0,0,0,0,0,SA,73,9.05,0,390,13.0,30.0,0
1946,PhD,Couple,44124.0,0,1,62,71.54,0.0,13.85,0.0,1.51,13.1,4,6,2,5,8,0,0,0,0,0,0,0,SP,76,9.14,1,397,13.0,30.54,0
1958,PhD,Single,50729.0,1,1,62,48.19,2.62,28.83,9.07,0.81,10.48,9,6,2,7,6,0,0,0,0,0,0,0,SA,64,9.16,2,496,15.0,33.07,0
1953,Graduation,Couple,94384.0,0,0,62,48.26,1.04,34.32,6.95,1.95,7.47,0,5,8,5,2,0,1,1,1,0,1,0,SA,69,9.33,0,2302,18.0,127.89,3
1953,Graduation,Couple,94384.0,0,0,62,48.26,1.04,34.32,6.95,1.95,7.47,0,5,8,5,2,0,1,1,1,0,1,0,SP,69,9.33,0,2302,18.0,127.89,3
1990,Graduation,Single,34412.0,1,0,62,24.88,5.74,23.92,1.91,17.22,26.32,3,5,0,3,9,0,0,0,0,0,0,0,AUS,32,9.38,1,209,8.0,26.12,0
1985,Graduation,Couple,31158.0,1,0,62,34.72,8.33,22.22,27.78,0.0,6.94,2,2,0,3,8,0,0,0,0,0,0,0,SP,37,9.42,1,72,5.0,14.4,0
1951,Graduation,Couple,34838.0,1,1,62,16.47,13.53,17.06,17.06,8.24,27.65,3,2,1,4,6,0,0,0,0,0,0,0,CA,71,9.45,2,170,7.0,24.29,0
1979,Graduation,Couple,56775.0,0,1,62,65.53,3.74,17.08,6.19,3.74,3.74,2,5,8,10,5,0,0,0,0,0,0,0,SP,43,9.49,1,937,23.0,40.74,0
